person,gender_Label,death_Label,job_Label,religion_Label,country_Label,language_Label
http://www.wikidata.org/entity/Q1541,male,homicide,correspondent (female),religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1541,male,homicide,philosopher,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1541,male,homicide,orator,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1541,male,homicide,political theorist,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q4593,male,homicide,politician,Hinduism,India,Hindi
http://www.wikidata.org/entity/Q7231,female,homicide,politician,atheist,Germany,German
http://www.wikidata.org/entity/Q7231,female,homicide,politician,atheist,Russian Empire,German
http://www.wikidata.org/entity/Q7231,female,homicide,economist,atheist,Germany,German
http://www.wikidata.org/entity/Q7231,female,homicide,economist,atheist,Russian Empire,German
http://www.wikidata.org/entity/Q7231,female,homicide,journalist,atheist,Germany,German
http://www.wikidata.org/entity/Q7231,female,homicide,journalist,atheist,Russian Empire,German
http://www.wikidata.org/entity/Q7231,female,homicide,sociologist,atheist,Germany,German
http://www.wikidata.org/entity/Q7231,female,homicide,sociologist,atheist,Russian Empire,German
http://www.wikidata.org/entity/Q7231,female,homicide,revolutionary,atheist,Germany,German
http://www.wikidata.org/entity/Q7231,female,homicide,revolutionary,atheist,Russian Empire,German
http://www.wikidata.org/entity/Q7231,female,homicide,philosopher,atheist,Germany,German
http://www.wikidata.org/entity/Q7231,female,homicide,philosopher,atheist,Russian Empire,German
http://www.wikidata.org/entity/Q8027,male,homicide,writer,Baptist,United States of America,English
http://www.wikidata.org/entity/Q8027,male,homicide,pastor,Baptist,United States of America,English
http://www.wikidata.org/entity/Q8027,male,homicide,civil rights advocate,Baptist,United States of America,English
http://www.wikidata.org/entity/Q8027,male,homicide,theologian,Baptist,United States of America,English
http://www.wikidata.org/entity/Q8027,male,homicide,minister,Baptist,United States of America,English
http://www.wikidata.org/entity/Q8027,male,homicide,human rights activist,Baptist,United States of America,English
http://www.wikidata.org/entity/Q8027,male,homicide,orator,Baptist,United States of America,English
http://www.wikidata.org/entity/Q8027,male,homicide,pacifist,Baptist,United States of America,English
http://www.wikidata.org/entity/Q8027,male,homicide,humanitarian,Baptist,United States of America,English
http://www.wikidata.org/entity/Q9696,male,homicide,politician,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q9696,male,homicide,officer,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q9696,male,homicide,socialite,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q9696,male,homicide,journalist,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q12688,male,homicide,writer,atheism,France,Esperanto
http://www.wikidata.org/entity/Q12688,male,homicide,writer,atheism,France,French
http://www.wikidata.org/entity/Q12688,male,homicide,writer,atheism,France,Latin
http://www.wikidata.org/entity/Q12688,male,homicide,reporter,atheism,France,Esperanto
http://www.wikidata.org/entity/Q12688,male,homicide,reporter,atheism,France,French
http://www.wikidata.org/entity/Q12688,male,homicide,reporter,atheism,France,Latin
http://www.wikidata.org/entity/Q12688,male,homicide,politician,atheism,France,Esperanto
http://www.wikidata.org/entity/Q12688,male,homicide,politician,atheism,France,French
http://www.wikidata.org/entity/Q12688,male,homicide,politician,atheism,France,Latin
http://www.wikidata.org/entity/Q12688,male,homicide,professor,atheism,France,Esperanto
http://www.wikidata.org/entity/Q12688,male,homicide,professor,atheism,France,French
http://www.wikidata.org/entity/Q12688,male,homicide,professor,atheism,France,Latin
http://www.wikidata.org/entity/Q12688,male,homicide,historian,atheism,France,Esperanto
http://www.wikidata.org/entity/Q12688,male,homicide,historian,atheism,France,French
http://www.wikidata.org/entity/Q12688,male,homicide,historian,atheism,France,Latin
http://www.wikidata.org/entity/Q12688,male,homicide,Esperantist,atheism,France,Esperanto
http://www.wikidata.org/entity/Q12688,male,homicide,Esperantist,atheism,France,French
http://www.wikidata.org/entity/Q12688,male,homicide,Esperantist,atheism,France,Latin
http://www.wikidata.org/entity/Q12688,male,homicide,journalist,atheism,France,Esperanto
http://www.wikidata.org/entity/Q12688,male,homicide,journalist,atheism,France,French
http://www.wikidata.org/entity/Q12688,male,homicide,journalist,atheism,France,Latin
http://www.wikidata.org/entity/Q15189,male,homicide,philosopher,Eastern Orthodox Church,Russian Empire,Russian
http://www.wikidata.org/entity/Q17141,male,homicide,politician,Judaism,United States of America,English
http://www.wikidata.org/entity/Q17141,male,homicide,human rights activist,Judaism,United States of America,English
http://www.wikidata.org/entity/Q17141,male,homicide,navy officer,Judaism,United States of America,English
http://www.wikidata.org/entity/Q17142,male,homicide,politician,Lutheranism,Denmark,Danish
http://www.wikidata.org/entity/Q17142,male,homicide,politician,Lutheranism,Greece,Danish
http://www.wikidata.org/entity/Q25120,male,homicide,screenwriter,atheism,Italy,Italian
http://www.wikidata.org/entity/Q25120,male,homicide,actor,atheism,Italy,Italian
http://www.wikidata.org/entity/Q25120,male,homicide,writer,atheism,Italy,Italian
http://www.wikidata.org/entity/Q25120,male,homicide,poet,atheism,Italy,Italian
http://www.wikidata.org/entity/Q25120,male,homicide,playwright,atheism,Italy,Italian
http://www.wikidata.org/entity/Q25120,male,homicide,journalist,atheism,Italy,Italian
http://www.wikidata.org/entity/Q25120,male,homicide,film director,atheism,Italy,Italian
http://www.wikidata.org/entity/Q25120,male,homicide,film critic,atheism,Italy,Italian
http://www.wikidata.org/entity/Q25120,male,homicide,philosopher,atheism,Italy,Italian
http://www.wikidata.org/entity/Q25120,male,homicide,novelist,atheism,Italy,Italian
http://www.wikidata.org/entity/Q25120,male,homicide,film actor,atheism,Italy,Italian
http://www.wikidata.org/entity/Q25120,male,homicide,linguist,atheism,Italy,Italian
http://www.wikidata.org/entity/Q25310,male,homicide,writer,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q25310,male,homicide,lawyer,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q25310,male,homicide,politician,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q25310,male,homicide,officer,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q33391,male,homicide,politician,atheism,Russian Soviet Federative Socialist Republic,German
http://www.wikidata.org/entity/Q33391,male,homicide,politician,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,politician,atheism,Russian Soviet Federative Socialist Republic,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,politician,atheism,Soviet Union,German
http://www.wikidata.org/entity/Q33391,male,homicide,politician,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,politician,atheism,Soviet Union,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,politician,atheism,Russian Empire,German
http://www.wikidata.org/entity/Q33391,male,homicide,politician,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,politician,atheism,Russian Empire,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,diplomat,atheism,Russian Soviet Federative Socialist Republic,German
http://www.wikidata.org/entity/Q33391,male,homicide,diplomat,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,diplomat,atheism,Russian Soviet Federative Socialist Republic,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,diplomat,atheism,Soviet Union,German
http://www.wikidata.org/entity/Q33391,male,homicide,diplomat,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,diplomat,atheism,Soviet Union,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,diplomat,atheism,Russian Empire,German
http://www.wikidata.org/entity/Q33391,male,homicide,diplomat,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,diplomat,atheism,Russian Empire,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,revolutionary,atheism,Russian Soviet Federative Socialist Republic,German
http://www.wikidata.org/entity/Q33391,male,homicide,revolutionary,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,revolutionary,atheism,Russian Soviet Federative Socialist Republic,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,revolutionary,atheism,Soviet Union,German
http://www.wikidata.org/entity/Q33391,male,homicide,revolutionary,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,revolutionary,atheism,Soviet Union,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,revolutionary,atheism,Russian Empire,German
http://www.wikidata.org/entity/Q33391,male,homicide,revolutionary,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,revolutionary,atheism,Russian Empire,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,philosopher,atheism,Russian Soviet Federative Socialist Republic,German
http://www.wikidata.org/entity/Q33391,male,homicide,philosopher,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,philosopher,atheism,Russian Soviet Federative Socialist Republic,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,philosopher,atheism,Soviet Union,German
http://www.wikidata.org/entity/Q33391,male,homicide,philosopher,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,philosopher,atheism,Soviet Union,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,philosopher,atheism,Russian Empire,German
http://www.wikidata.org/entity/Q33391,male,homicide,philosopher,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,philosopher,atheism,Russian Empire,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,autobiographer,atheism,Russian Soviet Federative Socialist Republic,German
http://www.wikidata.org/entity/Q33391,male,homicide,autobiographer,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,autobiographer,atheism,Russian Soviet Federative Socialist Republic,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,autobiographer,atheism,Soviet Union,German
http://www.wikidata.org/entity/Q33391,male,homicide,autobiographer,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,autobiographer,atheism,Soviet Union,Ukrainian
http://www.wikidata.org/entity/Q33391,male,homicide,autobiographer,atheism,Russian Empire,German
http://www.wikidata.org/entity/Q33391,male,homicide,autobiographer,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q33391,male,homicide,autobiographer,atheism,Russian Empire,Ukrainian
http://www.wikidata.org/entity/Q34060,male,homicide,politician,atheism,Israel,English
http://www.wikidata.org/entity/Q34060,male,homicide,politician,atheism,Israel,Hebrew
http://www.wikidata.org/entity/Q700611,male,homicide,politician,Greek Orthodox Church,Greece,Greek
http://www.wikidata.org/entity/Q700611,male,homicide,politician,Greek Orthodox Church,Greece,Modern Greek
http://www.wikidata.org/entity/Q700611,male,homicide,gynaecologist,Greek Orthodox Church,Greece,Greek
http://www.wikidata.org/entity/Q700611,male,homicide,gynaecologist,Greek Orthodox Church,Greece,Modern Greek
http://www.wikidata.org/entity/Q700611,male,homicide,athletics competitor,Greek Orthodox Church,Greece,Greek
http://www.wikidata.org/entity/Q700611,male,homicide,athletics competitor,Greek Orthodox Church,Greece,Modern Greek
http://www.wikidata.org/entity/Q700611,male,homicide,peace activist,Greek Orthodox Church,Greece,Greek
http://www.wikidata.org/entity/Q700611,male,homicide,peace activist,Greek Orthodox Church,Greece,Modern Greek
http://www.wikidata.org/entity/Q705708,male,homicide,politician,Catholicism,United States of America,English
http://www.wikidata.org/entity/Q708072,male,homicide,Catholic priest,Catholic Church,Italy,Italian
http://www.wikidata.org/entity/Q708072,male,homicide,university teacher,Catholic Church,Italy,Italian
http://www.wikidata.org/entity/Q708776,male,homicide,lawyer,congregational church,United States of America,English
http://www.wikidata.org/entity/Q708776,male,homicide,politician,congregational church,United States of America,English
http://www.wikidata.org/entity/Q713162,male,homicide,writer,Greek Orthodox Church of Antioch,Lebanon,French
http://www.wikidata.org/entity/Q713162,male,homicide,writer,Greek Orthodox Church of Antioch,Lebanon,Arabic
http://www.wikidata.org/entity/Q713162,male,homicide,politician,Greek Orthodox Church of Antioch,Lebanon,French
http://www.wikidata.org/entity/Q713162,male,homicide,politician,Greek Orthodox Church of Antioch,Lebanon,Arabic
http://www.wikidata.org/entity/Q713162,male,homicide,university teacher,Greek Orthodox Church of Antioch,Lebanon,French
http://www.wikidata.org/entity/Q713162,male,homicide,university teacher,Greek Orthodox Church of Antioch,Lebanon,Arabic
http://www.wikidata.org/entity/Q713162,male,homicide,journalist,Greek Orthodox Church of Antioch,Lebanon,French
http://www.wikidata.org/entity/Q713162,male,homicide,journalist,Greek Orthodox Church of Antioch,Lebanon,Arabic
http://www.wikidata.org/entity/Q713402,male,homicide,missionary,Catholic Church,France,French
http://www.wikidata.org/entity/Q713402,male,homicide,presbyter,Catholic Church,France,French
http://www.wikidata.org/entity/Q749678,male,homicide,Catholic priest,Catholicism,Kingdom of Italy,Italian
http://www.wikidata.org/entity/Q767064,male,homicide,politician,Catholic Church,France,French
http://www.wikidata.org/entity/Q767064,male,homicide,Catholic priest,Catholic Church,France,French
http://www.wikidata.org/entity/Q315842,male,homicide,economist,Protestantism,Japan,Japanese
http://www.wikidata.org/entity/Q315842,male,homicide,accountant,Protestantism,Japan,Japanese
http://www.wikidata.org/entity/Q317475,male,homicide,writer,Islam,Iran,Persian
http://www.wikidata.org/entity/Q317475,male,homicide,poet,Islam,Iran,Persian
http://www.wikidata.org/entity/Q317475,male,homicide,politician,Islam,Iran,Persian
http://www.wikidata.org/entity/Q317475,male,homicide,sociologist,Islam,Iran,Persian
http://www.wikidata.org/entity/Q317475,male,homicide,philosopher,Islam,Iran,Persian
http://www.wikidata.org/entity/Q317475,male,homicide,essayist,Islam,Iran,Persian
http://www.wikidata.org/entity/Q318362,male,homicide,politician,Dutch Reformed Church,Dutch Republic,Latin
